"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","bibliographicCitation","catalogNumber","class","classKey","cloc","collectionCode","collectionID","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","disposition","distanceFromCentroidInMeters","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","eventType","family","familyKey","fieldNotes","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/modified","http://unknown.org/nick","http://unknown.org/recordEnteredBy","http://unknown.org/recordID","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","institutionKey","isInCluster","island","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nameAccordingToID","namePublishedInID","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","verbatimCoordinateSystem","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","waterBody","year","downloadDate"
"86","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,"134999866","Phaeophyceae",7073593,"United Kingdom, EUROPE","Observations",NA,NA,"EUROPE",178,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2022-09-14T16:10:20",10,NA,NA,NA,NA,NA,253,"2022-09-10T13:42:52",NA,NA,"13:42:52+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3912178186","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"guyheath",NA,NA,NA,"297422535",NA,NA,NA,NA,"Guy Heath","134999866",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3912178186,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:07:11.788+00:00","2025-05-31T00:07:11.788+00:00",50.316987,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-4.086308,"2022-09-14T20:03:21.000+00:00",9,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/134999866",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Guy Heath",NA,"https://www.inaturalist.org/observations/134999866",NA,"Guy Heath",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",253,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2022-09-10 13:42:52",NA,"Wembury, Plymouth, UK",NA,2022,2025-06-03
"87","Bifurcaria bifurcata R.Ross",3197821,NA,"Pas-de-Calais (mer territoriale)",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"France, EUROPE",NA,NA,NA,"EUROPE",NA,"France",1,"FF236AB7-93CF-6815-E053-0514A8C0B1B4","030b16d6-bf8e-432f-ba8e-eb01faa3480d",NA,NA,19,NA,NA,NA,NA,NA,292,"2022-10-19","354049da-7dd6-496a-8fda-1abbe3e29bee",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,"POINT(1.57167423710261 50.46594493260325)","France","4556626980","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,"354049da-7dd6-496a-8fda-1abbe3e29bee",NA,NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,NA,"FR",FALSE,"NE",4556626980,"Chromista",4,NA,"2025-01-19T05:15:24.615+00:00","2025-01-31T17:07:30.506+00:00","2025-01-31T17:07:30.506+00:00",50.46594,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.57167,NA,10,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,NA,"354049da-7dd6-496a-8fda-1abbe3e29bee",NA,"PRESENT","Fucales",1182,NA,NA,"Bifurcaria bifurcata",NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",292,NA,"72522",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2022,2025-06-03
"88","Bifurcaria bifurcata R.Ross",3197821,NA,"Somme (mer territoriale)",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"France, EUROPE",NA,NA,NA,"EUROPE",NA,"France",1,"FF236AB7-93CF-6815-E053-0514A8C0B1B4","030b16d6-bf8e-432f-ba8e-eb01faa3480d",NA,NA,18,NA,NA,NA,NA,NA,291,"2022-10-18","913b1706-2949-422c-bdad-d2d8fcb560db",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,"POINT(1.549204911441391 50.34285688573926)","France","4555825033","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,"913b1706-2949-422c-bdad-d2d8fcb560db",NA,NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,NA,"FR",FALSE,"NE",4555825033,"Chromista",4,NA,"2025-01-19T05:15:24.615+00:00","2025-01-31T17:07:29.681+00:00","2025-01-31T17:07:29.681+00:00",50.34286,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.5492,NA,10,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,NA,"913b1706-2949-422c-bdad-d2d8fcb560db",NA,"PRESENT","Fucales",1182,NA,NA,"Bifurcaria bifurcata",NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",291,NA,"72522",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2022,2025-06-03
"89","Bifurcaria bifurcata R.Ross",3197821,"Basse-Normandie",NA,NA,NA,"HUMAN_OBSERVATION",NA,"68231656","Phaeophyceae",7073593,"France, EUROPE","Observations",NA,NA,"EUROPE",65,"France",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2021-01-17T20:36:47",10,NA,NA,NA,NA,NA,10,"2021-01-10T12:23",NA,NA,"12:23:00+01:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"France","3031942111","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"botalu",NA,NA,NA,"150972208",NA,NA,NA,NA,"Lucie Bauret","68231656",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"FR",FALSE,"NE",3031942111,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T23:56:06.308+00:00","2025-05-30T23:56:06.308+00:00",49.684473,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-1.939752,"2023-05-19T10:57:44.000+00:00",1,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/68231656",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,"https://www.inaturalist.org/projects/estrans-de-france-intertidal-zones-of-france|https://www.inaturalist.org/projects/abiome-plantes-et-animaux-sauvages-de-nos-contrees-wild-plants-and-animals-of-our-regions|https://www.inaturalist.org/projects/estrans-de-normandie","DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lucie Bauret",NA,"https://www.inaturalist.org/observations/68231656",NA,"Lucie Bauret",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",10,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2021/01/10 12:23 PM CET",NA,"Manche, Basse-Normandie, FR",NA,2021,2025-06-03
"90","Bifurcaria bifurcata R.Ross",3197821,"Clare",NA,NA,NA,"HUMAN_OBSERVATION",NA,"198917654","Phaeophyceae",7073593,"Ireland, EUROPE","Observations",NA,NA,"EUROPE",2,"Ireland",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2024-02-10T18:43:10",1,NA,NA,NA,NA,NA,32,"2021-02-01T12:47Z",NA,NA,"12:47:00+00:00",NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4522757909","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,NA,"swimjamie",NA,NA,NA,"450308453",NA,NA,NA,NA,"Jamie O'Neill","198917654",NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4522757909,"Chromista",4,NA,"2025-05-30T13:42:03.106+00:00","2025-05-30T22:37:41.290+00:00","2025-05-30T22:37:41.290+00:00",53.136467,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-9.186945,"2024-09-21T11:32:06.000+00:00",2,NA,NA,NA,NA,NA,"https://www.inaturalist.org/observations/198917654",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Jamie O'Neill",NA,"https://www.inaturalist.org/observations/198917654",NA,"Jamie O'Neill",NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",32,NA,"343396",3197821,"ACCEPTED","SPECIES",NA,NA,NA,"2021/02/01 12:47 PM",NA,"The Rine, Gleninagh, Clare, Ireland",NA,2021,2025-06-03
"91","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Clodgy Point, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,27,NA,NA,NA,NA,NA,117,"2021-04-27","439","Survey start time: 11:15:00, low tide time: 12:20:00, low tide height: 0.2 m",NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468834236","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,"People Power Science",NA,NA,NA,"Brown tuning fork weed.JPG","Accepted","Not verified","16fb26d5-acba-4bf2-8b97-1f9f5a7e85fc",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,NA,"GB",FALSE,"NE",3468834236,"Chromista",4,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.673+00:00","2025-05-15T06:02:34.673+00:00",50.219544,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Clodgy Point",NA,NA,-5.495591,NA,4,NA,NA,NA,NA,NA,"6898",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,"BioBlitz","Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",117,"NHMSYS0021058656","NHMSYS0021058656",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"92","Bifurcaria bifurcata R.Ross",3197821,"England",NA,NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"Castle Beach North, United Kingdom, EUROPE",NA,NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,29,NA,NA,NA,NA,NA,149,"2021-05-29","472","Survey start time: 12:55:00, low tide time: 14:39:00, low tide height: 0.8 m",NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468832077","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,"People Power Science",NA,NA,NA,"RPP16_466_78.jpg","Accepted","Darren Sutton","08ff0a31-55c6-425a-9944-0c2c642636a4",NA,NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,NA,"GB",FALSE,"NE",3468832077,"Chromista",4,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.853+00:00","2025-05-15T06:02:33.853+00:00",50.147914,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Castle Beach North",NA,NA,-5.056024,NA,5,NA,NA,NA,NA,NA,"7499",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,NA,"BioBlitz","Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",149,"NHMSYS0021058656","NHMSYS0021058656",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"97","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99547630715022539","Phaeophyceae",7073593,"Kilkee, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,22,NA,NA,NA,NA,"County=Clare;Type of sighting=Alive",265,"2021-09-22",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466063265","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115190503",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,TRUE,NA,NA,"IE",FALSE,"NE",4466063265,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:51.831+00:00","2025-05-28T14:36:51.831+00:00",52.683693,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Kilkee",NA,NA,-9.665669,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99547630715022539",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Nuala Kennedy",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",265,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2021,2025-06-03
"98","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99547630715022829","Phaeophyceae",7073593,"Reen Point, Killoveenoge, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,22,NA,NA,NA,NA,"County=Cork;Type of sighting=Alive",265,"2021-09-22",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466061024","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115190793",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466061024,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:53.717+00:00","2025-05-28T14:36:53.717+00:00",51.652478,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Reen Point, Killoveenoge",NA,NA,-9.572051,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99547630715022829",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",265,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2021,2025-06-03
"99","Bifurcaria bifurcata R.Ross",3197821,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"99547630715022892","Phaeophyceae",7073593,"Roancarrigbeg Island, Ireland, EUROPE","ExploreYourShore",NA,NA,"EUROPE",100,"Ireland",262,"ExploreYourShore","17057301-35d8-4e33-b24f-13da5fe2d265",NA,NA,25,NA,NA,NA,NA,"County=Cork;Type of sighting=Alive",268,"2021-09-25",NA,NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,NA,"Ireland","4466060820","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,"verified by contributor",NA,NA,NA,"d2b97690-bfd6-11de-b279-d52977ace833",NA,"Data has been captured using a grid reference system. Provided location represents cell’s centre point and uncertainty represents cell’s size",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115190856",NA,NA,"99672740-f762-11e1-a439-00145eb45e9a","NBDC",NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",4466060820,"Chromista",4,NA,"2025-05-28T14:36:22.279+00:00","2025-05-28T14:36:53.313+00:00","2025-05-28T14:36:53.313+00:00",51.658906,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Roancarrigbeg Island",NA,NA,-9.752924,"2025-02-25T09:09:31.000+00:00",9,NA,NA,NA,NA,NA,"ie.nbdc.dataset.ExploreYourShore.99547630715022892",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","IE","d2b97690-bfd6-11de-b279-d52977ace833","Julia Cooper",NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",268,NA,NA,3197821,"ACCEPTED","SPECIES","Occurrence",NA,NA,NA,NA,NA,NA,2021,2025-06-03
"100","Bifurcaria bifurcata R.Ross",3197821,NA,"Pas-de-Calais (mer territoriale)",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"France, EUROPE",NA,NA,NA,"EUROPE",NA,"France",1,"FF236AB7-93CF-6815-E053-0514A8C0B1B4","030b16d6-bf8e-432f-ba8e-eb01faa3480d",NA,NA,29,NA,NA,NA,NA,NA,272,"2021-09-29","b200ae35-96ec-4e4d-9dde-c4621c9a7647",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,"POINT(1.606116265536888 50.79100600157395)","France","4556213577","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,"b200ae35-96ec-4e4d-9dde-c4621c9a7647",NA,NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,NA,"FR",FALSE,"NE",4556213577,"Chromista",4,NA,"2025-01-19T05:15:24.615+00:00","2025-01-31T17:07:30.080+00:00","2025-01-31T17:07:30.080+00:00",50.79101,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.60612,NA,9,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,NA,"b200ae35-96ec-4e4d-9dde-c4621c9a7647",NA,"PRESENT","Fucales",1182,NA,NA,"Bifurcaria bifurcata",NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",272,NA,"72522",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"101","Bifurcaria bifurcata R.Ross",3197821,NA,"Pas-de-Calais (mer territoriale)",NA,NA,"HUMAN_OBSERVATION",NA,NA,"Phaeophyceae",7073593,"France, EUROPE",NA,NA,NA,"EUROPE",NA,"France",1,"FF236AB7-93CF-6815-E053-0514A8C0B1B4","030b16d6-bf8e-432f-ba8e-eb01faa3480d",NA,NA,29,NA,NA,NA,NA,NA,272,"2021-09-29","cacf3b56-7553-45ac-b880-b8dd53e0a7a5",NA,NA,NA,"Sargassaceae",7733,NA,NA,NA,"POINT(1.605748662343403 50.7908567919718)","France","4554903376","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,"fr | en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probable",NA,"cacf3b56-7553-45ac-b880-b8dd53e0a7a5",NA,NA,"e44d0fd7-0edf-477f-aa82-50a81836ab46",NA,NA,NA,FALSE,NA,NA,"FR",FALSE,"NE",4554903376,"Chromista",4,NA,"2025-01-19T05:15:24.615+00:00","2025-01-31T17:07:28.299+00:00","2025-01-31T17:07:28.299+00:00",50.79086,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,1.60575,NA,9,NA,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,NA,NA,"cacf3b56-7553-45ac-b880-b8dd53e0a7a5",NA,"PRESENT","Fucales",1182,NA,NA,"Bifurcaria bifurcata",NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"DWC_ARCHIVE","EUROPE","FR","1928bdf0-f5d2-11dc-8c12-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross",NA,NA,"Bifurcaria bifurcata",3197821,"bifurcata",272,NA,"72522",3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
"102","Bifurcaria bifurcata R.Ross",3197821,NA,"Cork",NA,NA,"HUMAN_OBSERVATION",NA,"814b6eb9-92f9-11ec-912d-e454e8915339","Phaeophyceae",7073593,"Reen Point, Killoveenoge, Ireland, EUROPE","Explore Your Shore",NA,NA,"EUROPE",100,"Ireland",159,"https://marineinfo.org/id/dataset/8046","d015c8d2-b847-4007-a401-7c4685d53218","Explore Your Shore",NA,22,NA,NA,NA,NA,NA,265,"2021-09-22","EYS_51.65201618_-9.57275783_2021-09-22_6",NA,NA,NA,"Sargassaceae",7733,NA,NA,"EPSG:4326",NA,"Ireland","3771306208","EUROPE","Bifurcaria","Bifurcaria",3197820,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EYS_51.65201618_-9.57275783_2021-09-22-814b6eb9-92f9-11ec-912d-e454e8915339",NA,NA,"f9df6cff-21d4-4d4b-8da4-eda454f5a086",NA,NA,NA,FALSE,NA,NA,"IE",FALSE,"NE",3771306208,"Chromista",4,"en","2025-03-25T19:10:43.777+00:00","2025-03-25T19:11:17.027+00:00","2025-03-25T19:11:17.027+00:00",51.652016,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Reen Point, Killoveenoge","V912455",NA,-9.572758,"2023-04-05T17:28:04.000+00:00",9,NA,NA,NA,NA,NA,"EYS_51.65201618_-9.57275783_2021-09-22-814b6eb9-92f9-11ec-912d-e454e8915339",NA,"PRESENT","Fucales",1182,NA,NA,NA,NA,NA,NA,"Ochrophyta",98,NA,NA,NA,"EML","EUROPE","BE","2089ce96-4fb5-4a20-999c-3ccf45a27a4d",NA,"891204",NA,NA,NA,NA,"Bifurcaria bifurcata R.Ross","urn:lsid:marinespecies.org:taxname:145503",NA,"Bifurcaria bifurcata",3197821,"bifurcata",265,NA,NA,3197821,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,2021,2025-06-03
